Recipient,Armament category,Delivery year,Total TIV
Pakistan,Aircraft,2005,85.0
Pakistan,Aircraft,2007,41.3
Pakistan,Aircraft,2005,41.3
Pakistan,Aircraft,2008,206.5
Pakistan,Sensors,2010,18.0
Pakistan,Missiles,2010,5.0
Pakistan,Missiles,2011,5.0
Pakistan,Aircraft,2012,7.2
Pakistan,Aircraft,2009,7.2
Pakistan,Aircraft,2011,7.2
Pakistan,Aircraft,2010,7.2
Pakistan,Engines,2007,2.5
Pakistan,Engines,2008,2.5
Pakistan,Aircraft,2009,15.5
Pakistan,Sensors,2009,8.0
Pakistan,Aircraft,2010,30.0
Pakistan,Sensors,2013,20.0
Pakistan,Ships,2017,7.36
Pakistan,Sensors,1996,8.0
Pakistan,Aircraft,2010,558.0
Pakistan,Aircraft,2013,1.14
Pakistan,Aircraft,2015,14.4
Pakistan,Aircraft,2015,1.0
Pakistan,Aircraft,2016,2.0
Pakistan,Aircraft,2016,2.0
Pakistan,Aircraft,2010,10.0
Pakistan,Armoured vehicles,2010,7.0
Pakistan,Aircraft,2011,22.0
Pakistan,Missiles,1990,8.3
Pakistan,Aircraft,1996,55.0
Pakistan,Aircraft,1997,110.0
Pakistan,Missiles,1996,39.6
Pakistan,Sensors,1996,12.0
Pakistan,Missiles,1990,19.8
Pakistan,Missiles,1991,19.8
Pakistan,Artillery,1996,20.4
Pakistan,Aircraft,1993,1.0
Pakistan,Missiles,2006,25.0
Pakistan,Missiles,2007,25.0
Pakistan,Engines,2006,3.75
Pakistan,Engines,2005,3.75
Pakistan,Missiles,2002,2.0
Pakistan,Missiles,2010,32.0
Pakistan,Sensors,2015,5.0
Pakistan,Sensors,2016,10.0
Pakistan,Engines,2023,7.0
Papua New Guinea,Engines,1991,1.0
Papua New Guinea,Engines,1992,1.0
Paraguay,Aircraft,2021,2.0
Paraguay,Aircraft,2011,1.0
Paraguay,Aircraft,2012,1.0
Paraguay,Aircraft,2012,0.1
Paraguay,Aircraft,2013,0.1
Peru,Aircraft,2010,4.8
Peru,Aircraft,2011,4.8
Peru,Aircraft,2024,0.5
Peru,Aircraft,2020,0.33
Peru,Aircraft,2024,0.55
Peru,Aircraft,2022,0.22
Peru,Aircraft,2021,0.22
Peru,Aircraft,2019,0.33
Peru,Aircraft,2021,0.5
Peru,Aircraft,2015,0.7
Peru,Aircraft,2015,0.25
Peru,Aircraft,2015,0.5
Peru,Aircraft,2003,21.7
Peru,Aircraft,2004,21.7
Peru,Aircraft,2013,2.8
Peru,Aircraft,2009,1.5
Peru,Engines,2016,0.72
Peru,Engines,2015,0.24
Peru,Aircraft,2009,0.1
Peru,Aircraft,1996,22.0
Peru,Aircraft,1997,4.48
Peru,Aircraft,2002,4.0
Peru,Aircraft,2002,10.0
Peru,Aircraft,2006,21.7
Peru,Aircraft,2004,24.8
Peru,Aircraft,2005,24.8
Peru,Aircraft,2011,1.52
Peru,Aircraft,2011,0.2
Peru,Aircraft,2011,0.5
Peru,Engines,2017,3.0
Peru,Engines,2015,9.0
Peru,Aircraft,1991,15.0
Peru,Aircraft,1993,2.5
Peru,Ships,1996,2.0
Peru,Aircraft,1992,12.0
Peru,Aircraft,2024,2.85
Peru,Aircraft,1999,1.2
Peru,Aircraft,2001,1.0
Peru,Ships,1998,12.0
Peru,Aircraft,2020,0.5
Peru,Aircraft,2024,0.5
Peru,Aircraft,2022,13.2
Peru,Aircraft,2022,0.54
Peru,Aircraft,2009,0.4
Philippines,Aircraft,2021,0.32
Philippines,Armoured vehicles,2015,11.4
Philippines,Aircraft,1998,30.36
Philippines,Engines,2007,0.36
Philippines,Missiles,2020,1.0
Philippines,Aircraft,2023,1.0
Philippines,Aircraft,2014,12.1
Philippines,Aircraft,2015,30.0
Philippines,Engines,2016,0.88
Philippines,Engines,2018,2.2
Philippines,Sensors,2012,6.0
Philippines,Missiles,2020,1.0
Philippines,Sensors,2020,7.5
Philippines,Sensors,2021,7.5
Philippines,Aircraft,2007,10.48
Philippines,Aircraft,2008,10.48
Philippines,Aircraft,2004,0.6
Philippines,Aircraft,2004,10.48
Philippines,Aircraft,2005,6.29
Philippines,Aircraft,2007,1.73
Philippines,Aircraft,2006,8.65
Philippines,Aircraft,2005,6.2
Philippines,Engines,2019,2.0
Philippines,Ships,2011,54.0
Philippines,Ships,2016,54.0
Philippines,Ships,2013,54.0
Philippines,Aircraft,2020,43.5
Philippines,Aircraft,2021,72.5
Philippines,Missiles,2017,3.75
Philippines,Missiles,2019,7.5
Philippines,Missiles,2020,7.5
Philippines,Engines,2019,0.4
Philippines,Aircraft,1991,4.2
Philippines,Aircraft,1990,11.2
Philippines,Aircraft,2002,5.24
Philippines,Aircraft,2003,3.14
Philippines,Ships,2004,8.6
Philippines,Armoured vehicles,2006,4.8
Philippines,Engines,2009,0.18
Philippines,Missiles,2011,0.44
Philippines,Engines,1994,2.4
Philippines,Engines,2015,4.4
Philippines,Engines,2016,4.4
Philippines,Engines,2017,17.6
Philippines,Aircraft,2009,0.24
Philippines,Aircraft,2011,5.24
Philippines,Armoured vehicles,2013,1.3
Philippines,Aircraft,1992,34.2
Philippines,Aircraft,1991,9.0
Philippines,Aircraft,1993,1.4
Philippines,Aircraft,1992,2.8
Philippines,Ships,1993,38.0
Philippines,Ships,1994,38.0
Philippines,Armoured vehicles,1997,1.75
Philippines,Armoured vehicles,1995,2.1
Philippines,Armoured vehicles,1998,0.35
Philippines,Aircraft,1992,5.24
Philippines,Aircraft,1993,5.24
Philippines,Armoured vehicles,1997,1.8
Philippines,Armoured vehicles,1998,0.3
Philippines,Armoured vehicles,1996,1.5
Philippines,Aircraft,1995,1.4
Philippines,Aircraft,1994,2.1
Philippines,Aircraft,1998,0.2
Philippines,Aircraft,1997,10.0
Philippines,Aircraft,2021,11.2
Philippines,Aircraft,2024,11.2
Philippines,Aircraft,2001,9.2
Philippines,Aircraft,2016,22.4
Philippines,Engines,2024,2.0
Philippines,Engines,2022,4.0
Philippines,Engines,2004,0.03
Philippines,Aircraft,2024,72.5
Philippines,Aircraft,2022,0.4
Philippines,Aircraft,2017,2.0
Philippines,Ships,2023,17.2
Philippines,Aircraft,2018,0.24
Poland,Missiles,2023,30.0
Poland,Missiles,2022,10.0
Poland,Missiles,2023,30.0
Poland,Missiles,2024,30.0
Poland,Missiles,2020,1.0
Poland,Missiles,2021,2.0
Poland,Missiles,2022,4.0
Poland,Missiles,2023,1.8
Poland,Missiles,2023,156.0
Poland,Missiles,2024,156.0
Poland,Aircraft,2022,5.2
Poland,Armoured vehicles,2022,50.4
Poland,Aircraft,2007,775.0
Poland,Aircraft,2008,434.0
Poland,Aircraft,2006,279.0
Poland,Missiles,2024,16.0
Poland,Missiles,2023,117.36
Poland,Missiles,2019,23.04
Poland,Missiles,2017,1.28
Poland,Missiles,2020,19.2
Poland,Armoured vehicles,2014,1.0
Poland,Armoured vehicles,2015,3.5
Poland,Missiles,2007,15.0
Poland,Missiles,2008,15.6
Poland,Missiles,2009,45.0
Poland,Aircraft,2010,0.08
Poland,Armoured vehicles,2008,10.5
Poland,Armoured vehicles,2009,3.5
Poland,Armoured vehicles,2010,9.6
Poland,Missiles,2023,4.8
Poland,Missiles,2021,24.0
Poland,Missiles,2022,28.2
Poland,Missiles,2024,6.0
Poland,Missiles,2018,5.4
Poland,Missiles,2019,9.0
Poland,Missiles,2020,2.34
Poland,Missiles,2023,1.0
Poland,Missiles,2024,10.0
Poland,Armoured vehicles,2023,0.36
Poland,Armoured vehicles,2024,0.36
Poland,Armoured vehicles,2023,2.0
Poland,Armoured vehicles,2024,2.0
Poland,Aircraft,2018,0.35
Poland,Aircraft,1995,0.88
Poland,Ships,2000,120.0
Poland,Ships,2002,120.0
Poland,Aircraft,2002,12.0
Poland,Aircraft,2003,12.0
Poland,Aircraft,2009,15.84
Poland,Aircraft,2010,31.68
Poland,Aircraft,2011,15.84
Poland,Aircraft,2012,15.84
Poland,Sensors,2006,8.0
Poland,Sensors,2007,20.0
Poland,Aircraft,2009,19.2
Poland,Missiles,2007,2.0
Poland,Engines,2019,7.0
Poland,Engines,2017,16.0
Poland,Aircraft,2011,0.4
Poland,Aircraft,2024,165.0
Poland,Aircraft,1991,1.4
Poland,Sensors,2001,4.5
Poland,Missiles,2002,5.0
Poland,Missiles,2001,3.3
Poland,Missiles,2000,1.7
Poland,Sensors,2002,0.5
Poland,Missiles,2007,27.0
Poland,Missiles,2006,27.0
Poland,Missiles,2006,32.04
Poland,Missiles,2009,8.0
Poland,Missiles,2008,23.2
Poland,Sensors,2003,2.0
Poland,Sensors,2004,4.5
Poland,Sensors,2007,11.0
Poland,Sensors,2008,11.0
Poland,Sensors,2005,5.5
Poland,Armoured vehicles,2022,38.5
Poland,Armoured vehicles,2023,3.5
Poland,Armoured vehicles,2023,9.6
Poland,Armoured vehicles,2024,7.9
Poland,Aircraft,2019,29.0
Poland,Artillery,2023,19.8
Poland,Artillery,2024,2.2
Poland,Engines,2020,8.0
Poland,Engines,2022,8.0
Poland,Missiles,2020,39.0
Poland,Aircraft,2023,11.2
Poland,Aircraft,2022,22.4
Poland,Armoured vehicles,2024,121.6
Poland,Armoured vehicles,2023,64.0
Poland,Aircraft,2024,14.5
Poland,Aircraft,2023,14.5
Poland,Air-defence systems,2023,110.0
Poland,Air-defence systems,2024,110.0
Poland,Engines,2023,26.4
Poland,Missiles,2021,4.5
Poland,Missiles,2022,0.9
Poland,Engines,2024,2.25
Poland,Engines,2023,6.75
Poland,Missiles,2005,5.44
Portugal,Missiles,1996,3.2
Portugal,Missiles,1995,5.0
Portugal,Missiles,1991,5.0
Portugal,Missiles,1993,5.0
Portugal,Missiles,1994,5.0
Portugal,Missiles,1992,5.0
Portugal,Sensors,1993,7.5
Portugal,Engines,2024,6.0
Portugal,Engines,2023,6.0
Portugal,Sensors,1990,4.76
Portugal,Armoured vehicles,1996,1.0
Portugal,Armoured vehicles,1998,1.8
Portugal,Armoured vehicles,2000,0.6
Portugal,Armoured vehicles,1994,9.0
Portugal,Missiles,1994,3.6
Portugal,Aircraft,2009,85.5
Portugal,Aircraft,2003,28.5
Portugal,Aircraft,2008,85.5
Portugal,Aircraft,2004,57.0
Portugal,Aircraft,2005,28.5
Portugal,Aircraft,2006,28.5
Portugal,Aircraft,2007,57.0
Portugal,Aircraft,2012,28.5
Portugal,Aircraft,2010,85.5
Portugal,Aircraft,2011,85.5
Portugal,Aircraft,2020,28.5
Portugal,Aircraft,2019,28.5
Portugal,Naval weapons,1991,15.0
Portugal,Missiles,2021,2.0
Portugal,Armoured vehicles,1993,67.2
Portugal,Armoured vehicles,1995,10.08
Portugal,Armoured vehicles,1996,0.84
Portugal,Artillery,1996,1.0
Portugal,Artillery,1997,2.0
Portugal,Armoured vehicles,1996,3.02
Portugal,Armoured vehicles,1998,1.15
Portugal,Armoured vehicles,1998,3.0
Portugal,Missiles,2006,10.56
Portugal,Missiles,2009,1.0
Portugal,Missiles,2005,1.0
Portugal,Sensors,1990,11.0
Portugal,Missiles,1991,8.64
Portugal,Missiles,1991,45.0
Portugal,Aircraft,1994,413.0
Portugal,Sensors,1990,5.0
Portugal,Sensors,1991,5.0
Portugal,Sensors,1994,5.0
Portugal,Missiles,1991,3.75
Portugal,Artillery,2001,17.5
Portugal,Missiles,2005,3.6
Portugal,Missiles,2006,3.6
Portugal,Engines,1991,42.0
Portugal,Engines,2016,0.7
Portugal,Engines,2011,2.15
Portugal,Engines,2014,0.4
Portugal,Engines,2009,2.05
Portugal,Engines,2010,2.15
Portugal,Engines,2008,1.55
Portugal,Engines,2007,0.4
Portugal,Engines,2024,1.0
Portugal,Engines,2023,2.0
Portugal,Engines,2021,2.0
Portugal,Sensors,1993,11.25
Portugal,Artillery,2000,1.6
Portugal,Aircraft,1991,28.0
Portugal,Naval weapons,1991,21.0
Qatar,Engines,2019,2.5
Qatar,Aircraft,2024,450.0
Qatar,Missiles,2021,4.92
Qatar,Missiles,2022,5.0
Qatar,Missiles,2023,5.0
Qatar,Missiles,2024,5.0
Qatar,Sensors,2024,6.0
Qatar,Sensors,2022,200.0
Qatar,Missiles,2017,60.0
Qatar,Missiles,2018,182.4
Qatar,Missiles,2019,200.0
Qatar,Missiles,2020,180.0
Qatar,Air-defence systems,2020,110.0
Qatar,Air-defence systems,2019,165.0
Qatar,Air-defence systems,2015,55.0
Qatar,Air-defence systems,2018,165.0
Qatar,Air-defence systems,2017,55.0
Qatar,Engines,2022,2.0
Qatar,Engines,2021,2.5
Qatar,Engines,2020,4.5
Qatar,Engines,2019,2.5
Qatar,Engines,2018,4.5
Qatar,Engines,2017,1.1
Qatar,Missiles,2020,7.0
Qatar,Missiles,2022,12.0
Qatar,Missiles,2023,12.0
Qatar,Missiles,2024,12.0
Qatar,Sensors,2021,14.0
Qatar,Sensors,2022,12.0
Qatar,Sensors,2023,10.0
Qatar,Sensors,2024,4.0
Qatar,Missiles,2019,25.0
Qatar,Missiles,2020,25.0
Qatar,Sensors,2024,18.0
Qatar,Sensors,2024,6.0
Qatar,Sensors,2021,14.0
Qatar,Sensors,2022,12.0
Qatar,Sensors,2023,14.0
Qatar,Missiles,2021,7.5
Qatar,Missiles,2022,15.0
Qatar,Missiles,2023,7.5
Qatar,Missiles,2018,74.0
Qatar,Missiles,2017,20.0
Qatar,Missiles,2015,20.0
Qatar,Missiles,2019,74.0
Qatar,Missiles,2020,60.0
Qatar,Sensors,2024,10.0
Qatar,Missiles,2018,1.5
Qatar,Missiles,2020,36.0
Qatar,Aircraft,2015,280.0
Qatar,Aircraft,2016,280.0
Qatar,Aircraft,2019,240.0
Qatar,Aircraft,2020,120.0
Qatar,Missiles,2019,12.0
Qatar,Missiles,2020,11.6
Qatar,Sensors,2020,24.0
Qatar,Sensors,2019,48.0
Qatar,Missiles,2024,9.0
Qatar,Missiles,2021,9.0
Qatar,Missiles,2022,9.0
Qatar,Missiles,2023,9.0
Qatar,Missiles,2021,4.04
Qatar,Missiles,2022,4.04
Qatar,Missiles,2023,2.0
Qatar,Missiles,2023,49.2
Qatar,Missiles,2021,52.8
Qatar,Missiles,2022,63.6
Qatar,Missiles,2024,18.0
Qatar,Sensors,2019,20.0
Qatar,Sensors,2020,4.0
Qatar,Sensors,2021,12.0
Qatar,Aircraft,2009,280.0
Qatar,Aircraft,2012,280.0
Qatar,Missiles,2022,15.0
Qatar,Missiles,2023,8.75
Qatar,Missiles,2021,7.5
Qatar,Engines,1999,0.36
Qatar,Engines,1998,0.78
Qatar,Engines,1997,0.06
Qatar,Sensors,2022,36.0
Qatar,Sensors,2023,42.0
Qatar,Sensors,2021,42.0
Qatar,Aircraft,2023,750.0
Qatar,Aircraft,2022,900.0
Qatar,Aircraft,2021,1050.0
Qatar,Engines,2022,6.0
Qatar,Engines,2022,0.9
Qatar,Engines,2021,1.6
Qatar,Sensors,2022,4.0
Qatar,Sensors,2021,4.0
Qatar,Sensors,2023,4.0
Qatar,Sensors,2024,4.0
Qatar,Missiles,2021,8.0
Qatar,Missiles,2022,72.0
Qatar,Missiles,2019,14.4
Qatar,Missiles,2020,14.4
Qatar,Aircraft,2011,160.0
Qatar,Missiles,2024,30.0
Qatar,Missiles,2023,16.5
Qatar,Engines,2019,1.75
Qatar,Missiles,2016,7.5
Qatar,Missiles,2017,7.5
Romania,Sensors,2017,11.0
Romania,Sensors,2018,11.0
Romania,Air-defence systems,2023,110.0
Romania,Air-defence systems,2022,55.0
Romania,Air-defence systems,2020,55.0
Romania,Engines,2011,6.0
Romania,Engines,2012,3.0
Romania,Engines,2010,6.0
Romania,Engines,2013,3.0
Romania,Engines,2015,3.0
Romania,Armoured vehicles,2023,6.12
Romania,Aircraft,2000,3.0
Romania,Aircraft,1999,3.0
Romania,Missiles,2019,3.6
Romania,Sensors,2016,5.0
Romania,Engines,2018,0.36
Romania,Engines,2018,7.04
Romania,Armoured vehicles,2006,1.04
Romania,Armoured vehicles,2007,1.82
Romania,Missiles,2021,8.4
Romania,Missiles,2019,9.6
Romania,Missiles,2022,50.0
Romania,Missiles,2021,58.0
Romania,Armoured vehicles,2010,19.2
Romania,Missiles,2024,30.72
Romania,Missiles,2023,4.32
Romania,Missiles,2022,7.68
Romania,Sensors,2011,36.0
Romania,Sensors,2010,36.0
Romania,Sensors,2009,30.0
Romania,Engines,2008,0.3
Romania,Engines,2010,0.21
Romania,Engines,2012,0.21
Romania,Engines,2015,0.21
Romania,Missiles,2020,30.0
Romania,Missiles,2022,45.0
Romania,Missiles,2023,90.0
Romania,Missiles,2017,2.16
Romania,Missiles,2018,1.8
Romania,Aircraft,1996,18.4
Romania,Aircraft,1997,18.4
Romania,Sensors,1998,44.0
Romania,Sensors,1999,11.0
Romania,Aircraft,2007,18.48
Romania,Aircraft,2001,0.5
Romania,Sensors,2005,12.0
Romania,Artillery,2024,19.8
Romania,Artillery,2021,19.8
Romania,Artillery,2023,19.8
Romania,Aircraft,2021,11.2
Romania,Engines,2008,1.0
Romania,Engines,2006,1.0
Romania,Engines,2007,1.0
Romania,Engines,2009,0.95
Romania,Engines,2005,1.0
Romania,Missiles,2020,10.0
Romania,Missiles,2022,10.0
Romania,Missiles,2023,20.0
Romania,Aircraft,2023,22.4
Romania,Sensors,2007,10.0
Romania,Sensors,2008,10.0
Romania,Armoured vehicles,2014,0.28
Russia,Engines,2022,1.25
Russia,Engines,2021,1.25
Russia,Engines,2020,0.5
Rwanda,Aircraft,2021,2.0
Saudi Arabia,Engines,2019,24.53
Saudi Arabia,Engines,2023,2.2
Saudi Arabia,Engines,2022,2.2
Saudi Arabia,Engines,2021,14.3
Saudi Arabia,Engines,2018,10.78
Saudi Arabia,Engines,2020,23.54
Saudi Arabia,Missiles,2018,25.0
Saudi Arabia,Missiles,2019,25.0
Saudi Arabia,Missiles,2020,25.0
Saudi Arabia,Missiles,2021,25.0
Saudi Arabia,Missiles,2022,25.0
Saudi Arabia,Missiles,2023,25.0
Saudi Arabia,Aircraft,2007,110.0
Saudi Arabia,Aircraft,2020,82.5
Saudi Arabia,Aircraft,2018,33.0
Saudi Arabia,Aircraft,2019,49.5
Saudi Arabia,Aircraft,1991,26.0
Saudi Arabia,Aircraft,1992,26.0
Saudi Arabia,Armoured vehicles,1993,18.0
Saudi Arabia,Armoured vehicles,1991,24.25
Saudi Arabia,Armoured vehicles,1992,11.75
Saudi Arabia,Engines,2024,1.6
Saudi Arabia,Armoured vehicles,2022,550.0
Saudi Arabia,Armoured vehicles,2020,100.0
Saudi Arabia,Armoured vehicles,2021,115.0
Saudi Arabia,Armoured vehicles,2012,75.0
Saudi Arabia,Armoured vehicles,2014,220.0
Saudi Arabia,Armoured vehicles,1990,25.5
Saudi Arabia,Armoured vehicles,1992,18.0
Saudi Arabia,Armoured vehicles,1993,12.0
Saudi Arabia,Armoured vehicles,1994,10.5
Saudi Arabia,Missiles,1990,7.38
Saudi Arabia,Armoured vehicles,2012,150.0
Saudi Arabia,Armoured vehicles,2013,300.0
Saudi Arabia,Armoured vehicles,2015,350.0
Saudi Arabia,Armoured vehicles,2014,350.0
Saudi Arabia,Armoured vehicles,2016,350.0
Saudi Arabia,Armoured vehicles,2017,70.0
Saudi Arabia,Aircraft,1995,280.0
Saudi Arabia,Aircraft,1996,770.0
Saudi Arabia,Aircraft,1997,1120.0
Saudi Arabia,Aircraft,1998,1750.0
Saudi Arabia,Aircraft,1999,1120.0
Saudi Arabia,Engines,1993,3.0
Saudi Arabia,Missiles,1993,6.2
Saudi Arabia,Missiles,1993,7.5
Saudi Arabia,Missiles,1994,10.0
Saudi Arabia,Missiles,2017,4.0
Saudi Arabia,Missiles,2018,4.0
Saudi Arabia,Missiles,2019,4.0
Saudi Arabia,Missiles,2020,4.0
Saudi Arabia,Missiles,2021,4.0
Saudi Arabia,Missiles,1990,16.0
Saudi Arabia,Missiles,1993,14.48
Saudi Arabia,Engines,2009,3.75
Saudi Arabia,Engines,2008,3.0
Saudi Arabia,Engines,2010,3.75
Saudi Arabia,Missiles,2013,50.0
Saudi Arabia,Missiles,2014,79.6
Saudi Arabia,Missiles,2015,54.4
Saudi Arabia,Missiles,2016,54.4
Saudi Arabia,Air-defence systems,2017,55.0
Saudi Arabia,Air-defence systems,2018,55.0
Saudi Arabia,Air-defence systems,2019,55.0
Saudi Arabia,Aircraft,2015,180.0
Saudi Arabia,Aircraft,2014,120.0
Saudi Arabia,Aircraft,2015,60.0
Saudi Arabia,Armoured vehicles,2003,39.0
Saudi Arabia,Armoured vehicles,2004,39.3
Saudi Arabia,Armoured vehicles,2005,39.3
Saudi Arabia,Armoured vehicles,2006,39.3
Saudi Arabia,Missiles,2013,10.0
Saudi Arabia,Missiles,2014,20.0
Saudi Arabia,Missiles,2015,20.0
Saudi Arabia,Missiles,2016,12.0
Saudi Arabia,Engines,2001,0.66
Saudi Arabia,Engines,1999,2.67
Saudi Arabia,Engines,1998,2.88
Saudi Arabia,Engines,1997,3.0
Saudi Arabia,Engines,1996,5.82
Saudi Arabia,Engines,1995,6.42
Saudi Arabia,Engines,1994,6.57
Saudi Arabia,Engines,1993,10.02
Saudi Arabia,Engines,1992,8.73
Saudi Arabia,Engines,1991,0.18
Saudi Arabia,Engines,2000,2.25
Saudi Arabia,Engines,2002,0.6
Saudi Arabia,Engines,2003,0.63
Saudi Arabia,Engines,2004,2.01
Saudi Arabia,Missiles,2019,64.0
Saudi Arabia,Missiles,2018,64.0
Saudi Arabia,Missiles,2017,64.0
Saudi Arabia,Missiles,2020,64.0
Saudi Arabia,Aircraft,2009,4.05
Saudi Arabia,Armoured vehicles,1997,5.6
Saudi Arabia,Armoured vehicles,1996,10.3
Saudi Arabia,Engines,2012,3.75
Saudi Arabia,Engines,2011,3.75
Saudi Arabia,Engines,2010,0.36
Saudi Arabia,Engines,2013,1.5
Saudi Arabia,Engines,2006,0.96
Saudi Arabia,Engines,2005,0.96
Saudi Arabia,Engines,2007,1.92
Saudi Arabia,Sensors,2014,16.0
Saudi Arabia,Sensors,2015,16.0
Saudi Arabia,Sensors,2016,8.0
Saudi Arabia,Aircraft,2011,186.0
Saudi Arabia,Sensors,2014,15.0
Saudi Arabia,Sensors,2015,60.0
Saudi Arabia,Sensors,2016,36.0
Saudi Arabia,Aircraft,2012,43.5
Saudi Arabia,Aircraft,2013,50.75
Saudi Arabia,Missiles,2007,9.0
Saudi Arabia,Sensors,1990,33.0
Saudi Arabia,Sensors,1991,33.0
Saudi Arabia,Missiles,2008,8.4
Saudi Arabia,Engines,2009,42.25
Saudi Arabia,Engines,2008,169.0
Saudi Arabia,Missiles,2017,100.0
Saudi Arabia,Missiles,2018,100.0
Saudi Arabia,Missiles,2020,80.0
Saudi Arabia,Missiles,2019,100.0
Saudi Arabia,Missiles,2016,20.0
Saudi Arabia,Aircraft,2008,50.0
Saudi Arabia,Aircraft,2009,60.0
Saudi Arabia,Aircraft,2010,50.0
Saudi Arabia,Aircraft,2011,21.75
Saudi Arabia,Aircraft,2010,8.55
Saudi Arabia,Aircraft,2005,6.0
Saudi Arabia,Aircraft,2006,6.0
Saudi Arabia,Missiles,2016,12.0
Saudi Arabia,Missiles,2018,52.9
Saudi Arabia,Missiles,2012,1.8
Saudi Arabia,Missiles,2014,9.0
Saudi Arabia,Missiles,2013,1.8
Saudi Arabia,Missiles,2015,9.0
Saudi Arabia,Missiles,2016,9.0
Saudi Arabia,Missiles,2017,9.0
Saudi Arabia,Missiles,2018,9.0
Saudi Arabia,Missiles,2019,5.4
Saudi Arabia,Missiles,2020,10.0
Saudi Arabia,Missiles,2015,97.5
Saudi Arabia,Missiles,2014,97.5
Saudi Arabia,Missiles,2015,24.0
Saudi Arabia,Missiles,2016,24.0
Saudi Arabia,Missiles,2017,26.0
Saudi Arabia,Missiles,2018,24.82
Saudi Arabia,Missiles,2015,10.0
Saudi Arabia,Missiles,2016,26.5
Saudi Arabia,Missiles,2017,35.97
Saudi Arabia,Missiles,2018,35.0
Saudi Arabia,Armoured vehicles,2019,20.0
Saudi Arabia,Armoured vehicles,2020,20.0
Saudi Arabia,Missiles,2023,16.0
Saudi Arabia,Missiles,2020,104.0
Saudi Arabia,Missiles,2022,80.0
Saudi Arabia,Missiles,2023,24.0
Saudi Arabia,Missiles,2016,54.0
Saudi Arabia,Missiles,2017,108.4
Saudi Arabia,Missiles,2024,106.25
Saudi Arabia,Missiles,2023,106.25
Saudi Arabia,Missiles,2022,106.25
Saudi Arabia,Missiles,2021,62.5
Saudi Arabia,Aircraft,2016,138.0
Saudi Arabia,Aircraft,2020,345.0
Saudi Arabia,Aircraft,2021,621.0
Saudi Arabia,Aircraft,2022,621.0
Saudi Arabia,Aircraft,2023,621.0
Saudi Arabia,Aircraft,2024,621.0
Saudi Arabia,Aircraft,2022,79.75
Saudi Arabia,Aircraft,2020,87.0
Saudi Arabia,Aircraft,2021,87.0
Saudi Arabia,Aircraft,2023,72.5
Saudi Arabia,Aircraft,2019,87.0
Saudi Arabia,Engines,2017,1.35
Saudi Arabia,Engines,2016,0.45
Saudi Arabia,Engines,2015,1.2
Saudi Arabia,Armoured vehicles,2014,48.75
Saudi Arabia,Armoured vehicles,2015,50.0
Saudi Arabia,Armoured vehicles,2016,34.75
Saudi Arabia,Aircraft,1990,456.0
Saudi Arabia,Aircraft,2017,36.0
Saudi Arabia,Aircraft,2018,48.0
Saudi Arabia,Aircraft,2016,12.0
Saudi Arabia,Air-defence systems,2014,220.0
Saudi Arabia,Air-defence systems,2015,330.0
Saudi Arabia,Air-defence systems,2016,330.0
Saudi Arabia,Air-defence systems,2017,275.0
Saudi Arabia,Armoured vehicles,2001,22.68
Saudi Arabia,Armoured vehicles,2016,200.0
Saudi Arabia,Armoured vehicles,2017,131.25
Saudi Arabia,Sensors,2010,14.0
Saudi Arabia,Missiles,2010,6.0
Saudi Arabia,Missiles,2011,12.0
Saudi Arabia,Engines,2009,126.75
Saudi Arabia,Engines,2010,169.0
Saudi Arabia,Missiles,2010,27.0
Saudi Arabia,Other,2013,36.0
Saudi Arabia,Other,2011,24.0
Saudi Arabia,Other,2012,36.0
Saudi Arabia,Other,2014,36.0
Saudi Arabia,Other,2015,26.4
Saudi Arabia,Sensors,2012,11.0
Saudi Arabia,Sensors,2011,10.0
Saudi Arabia,Engines,2017,32.5
Saudi Arabia,Engines,2018,32.5
Saudi Arabia,Engines,2019,16.25
Saudi Arabia,Aircraft,2013,8.4
Saudi Arabia,Aircraft,2012,14.5
Saudi Arabia,Engines,2007,0.3
Saudi Arabia,Engines,2016,4.5
Saudi Arabia,Engines,2015,6.0
Saudi Arabia,Engines,2014,4.5
Saudi Arabia,Engines,2013,3.6
Saudi Arabia,Engines,2017,1.5
Saudi Arabia,Engines,2012,12.0
Saudi Arabia,Engines,2011,12.0
Saudi Arabia,Engines,2013,12.0
Saudi Arabia,Artillery,2010,6.12
Saudi Arabia,Artillery,2013,24.48
Saudi Arabia,Engines,2015,4.65
Saudi Arabia,Missiles,2011,1.0
Saudi Arabia,Missiles,2010,1.0
Saudi Arabia,Missiles,1998,315.0
Saudi Arabia,Missiles,1999,314.0
Saudi Arabia,Aircraft,2021,180.0
Saudi Arabia,Aircraft,2022,180.0
Saudi Arabia,Aircraft,2014,87.0
Saudi Arabia,Aircraft,2015,87.0
Saudi Arabia,Aircraft,2016,150.0
Saudi Arabia,Aircraft,2017,1950.0
Saudi Arabia,Aircraft,2018,1800.0
Saudi Arabia,Aircraft,2019,1650.0
Saudi Arabia,Aircraft,2020,750.0
Saudi Arabia,Missiles,2011,9.0
Saudi Arabia,Missiles,2013,9.42
Saudi Arabia,Missiles,2012,9.0
Saudi Arabia,Missiles,2019,57.0
Saudi Arabia,Missiles,2017,39.6
Saudi Arabia,Missiles,2018,52.8
Saudi Arabia,Missiles,2020,57.6
